ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue
Rep73130,C22131,PR6221,2782,18250
Rep73131,C22131,PR6317,106,1165
Rep73132,C22131,PR6576,45796,141090
Rep73133,C22131,PR6253,946,52390
Rep73134,C22131,PR6248,2975,44530
Rep73135,C22131,PR6368,207,6965
Rep73136,C22131,PR6223,2363,12505
Rep73137,C22131,PR6446,1322,16060
Rep73138,C22131,PR6253,103,1120
Rep73139,C22131,PR6399,183,11540
Rep73140,C22131,PR6576,41371,127605
Rep73141,C22131,PR6248,3475,39535
Rep73142,C22131,PR6253,107,1465
Rep73143,C22131,PR6249,124,1435
Rep73144,C22131,PR6240,967,14115
Rep73145,C22131,PR6253,815,10425
Rep73146,C22131,PR6389,104,1195
Rep73147,C22131,PR6240,967,14115
Rep73148,C22131,PR6394,3726,50145
Rep73149,C22131,PR6394,3726,50145
Rep73150,C22131,PR6394,724,7210
Rep73151,C22131,PR6244,145,11950
Rep73152,C22131,PR6238,112,1200
Rep73153,C22131,PR6177,387,2655
Rep73154,C22131,PR6446,3752,44395
Rep73155,C22131,PR6382,180,6300
Rep73156,C22131,PR6241,353,1615
Rep73157,C22131,PR6399,120,2940
Rep73158,C22131,PR6576,41371,127605
Rep73159,C22131,PR6579,107,1060
Rep73160,C22131,PR6382,212,8710
Rep73161,C22131,PR6567,19591,62695
Rep73162,C22131,PR6382,324,19990
Rep73163,C22131,PR6382,198,9145
Rep73164,C22131,PR6381,144,3130
Rep73165,C22131,PR6368,263,11105
Rep73166,C22131,PR6446,1266,14655
Rep73167,C22131,PR6565,6281,34760
Rep73168,C22131,PR6248,2266,12885
Rep73169,C22131,PR6565,8027,46155
Rep73170,C22131,PR6248,377,1700
Rep73171,C22131,PR6226,110,1045
Rep73172,C22131,PR6248,5100,68965
Rep73173,C22131,PR6174,696,2520
Rep73174,C22131,PR6435,2397,31040
Rep73175,C22131,PR6435,6284,100645
Rep73176,C22131,PR6253,993,12990
Rep73177,C22131,PR6331,132,1320
Rep73178,C22131,PR6382,107,1515
Rep73179,C22131,PR6565,5416,14450
Rep73180,C22131,PR6222,112,1375
Rep73181,C22131,PR6446,3294,38490
Rep73182,C22131,PR6568,31246,96070
Rep73183,C22131,PR6472,1091,4980
Rep73184,C22131,PR6446,2766,32215
Rep73185,C22131,PR6229,2480,7700
Rep73186,C22131,PR6577,113,1120
Rep73187,C22131,PR6565,2608,15970
Rep73188,C22131,PR6588,122,1060
Rep73189,C22131,PR6382,273,13260
Rep73190,C22131,PR6567,6791,21290
Rep73191,C22131,PR6253,152,1590
Rep73192,C22131,PR6248,405,2730
Rep73193,C22131,PR6389,288,12255
Rep73194,C22131,PR6226,245,2240
Rep73195,C22131,PR6446,11377,136190
Rep73196,C22131,PR6568,32941,100460
Rep73197,C22131,PR6316,836,93515
Rep73198,C22131,PR6565,26532,153295
Rep73199,C22131,PR6221,2782,18250
Rep73200,C22131,PR6248,1358,14285
Rep73201,C22131,PR6576,45796,141090
Rep73202,C22131,PR6565,2981,16285
Rep73203,C22131,PR6446,3988,48225
Rep73204,C22131,PR6331,141,1440
Rep73205,C22131,PR6239,120,1310
Rep73206,C22131,PR6223,3085,20130
Rep73207,C22131,PR6253,815,10425
Rep73208,C22131,PR6238,112,1200
Rep73209,C22131,PR6248,1350,13640
Rep73210,C22131,PR6387,2220,60540
Rep73211,C22131,PR6249,144,7350
Rep73212,C22131,PR6248,1358,14285
Rep73213,C22131,PR6576,45668,139545
Rep73214,C22131,PR6316,252,9490
Rep73215,C22131,PR6240,2621,40590
Rep73216,C22131,PR6226,1186,4490
Rep73217,C22131,PR6382,198,9145
Rep73218,C22131,PR6382,121,2090
Rep73219,C22131,PR6222,249,3195
Rep73220,C22131,PR6331,282,2270
Rep73221,C22131,PR6389,729,16170
Rep73222,C22131,PR6174,3691,14835
Rep73223,C22131,PR6382,324,19990
Rep73224,C22131,PR6223,1837,13625
Rep73225,C22131,PR6253,946,52390
Rep73226,C22131,PR6238,162,1925
Rep73227,C22131,PR6576,45668,139545
Rep73228,C22131,PR6576,45796,141090
Rep73229,C22131,PR6248,2794,14600
Rep73230,C22131,PR6368,116,1750
Rep73231,C22131,PR6446,18711,223055
Rep73232,C22131,PR6565,8027,46155
Rep73233,C22131,PR6331,199,2015
Rep73234,C22131,PR6240,967,14115
Rep73235,C22131,PR6248,1044,13740
Rep73236,C22131,PR6565,2981,16285
Rep73237,C22131,PR6382,136,3105
Rep73238,C22131,PR6368,246,10085
Rep73239,C22131,PR6379,110,1690
Rep73240,C22131,PR6392,3496,27075
Rep73241,C22131,PR6239,140,3170
Rep73242,C22131,PR6241,514,13670
Rep73243,C22131,PR6229,303,1730
Rep73244,C22131,PR6579,118,1150
Rep73245,C22131,PR6576,41371,127605
Rep73246,C22131,PR6331,107,1060
Rep73247,C22131,PR6588,166,1145
Rep73248,C22131,PR6229,130,1120
Rep73249,C22131,PR6387,2220,60540
Rep73250,C22131,PR6317,106,1165
Rep73251,C22131,PR6388,165,3950
Rep73252,C22131,PR6229,173,1265
Rep73253,C22131,PR6251,149,2130
Rep73254,C22131,PR6316,252,9490
Rep73255,C22131,PR6388,105,1260
Rep73256,C22131,PR6331,120,1205
Rep73257,C22131,PR6249,223,3295
Rep73258,C22131,PR6381,144,3130
Rep73259,C22131,PR6316,836,93515
Rep73260,C22131,PR6248,2266,12885
Rep73261,C22131,PR6567,6791,21305
Rep73262,C22131,PR6317,106,1165
Rep73263,C22131,PR6331,148,1520
Rep73264,C22131,PR6331,176,1700
Rep73265,C22131,PR6316,331,11750
Rep73266,C22131,PR6174,696,2520
Rep73267,C22131,PR6227,2167,7105
Rep73268,C22131,PR6174,544,2545
Rep73269,C22131,PR6579,136,1300
Rep73270,C22131,PR6253,808,22040
Rep73271,C22131,PR6571,7951,37150
Rep73272,C22131,PR6331,153,1515
Rep73273,C22131,PR6389,1231,37900
Rep73274,C22131,PR6382,324,19990
Rep73275,C22131,PR6565,8574,51655
Rep73276,C22131,PR6435,1138,13595
Rep73277,C22131,PR6391,610,2830
Rep73278,C22131,PR6227,2167,7105
Rep73279,C22131,PR6223,115,1335
Rep73280,C22131,PR6567,6500,21710
Rep73281,C22131,PR6331,142,1470
Rep73282,C22131,PR6382,324,19990
Rep73283,C22131,PR6389,193,4150
Rep73284,C22131,PR6568,49868,153255
Rep73285,C22131,PR6239,205,2865
Rep73286,C22131,PR6248,2266,12885
Rep73287,C22131,PR6565,47855,154660
Rep73288,C22131,PR6331,148,1520
Rep73289,C22131,PR6368,116,1750
Rep73290,C22131,PR6253,815,10425
Rep73291,C22131,PR6567,19591,62695
Rep73292,C22131,PR6177,387,2655
Rep73293,C22131,PR6177,387,2655
Rep73294,C22131,PR6446,1322,16060
Rep73295,C22131,PR6248,3738,18415
Rep73296,C22131,PR6446,1141,13470
Rep73297,C22131,PR6248,2975,44530
Rep73298,C22131,PR6389,187,6060
Rep73299,C22131,PR6368,130,2660
Rep73300,C22131,PR6462,5233,4155
Rep73301,C22131,PR6423,2670,10555
Rep73302,C22131,PR6174,3371,13265
Rep73303,C22131,PR6565,31591,185070
Rep73304,C22131,PR6565,47855,154660
Rep73305,C22131,PR6368,124,2905
Rep73306,C22131,PR6567,6791,21290
Rep73307,C22131,PR6223,508,3645
Rep73308,C22131,PR6446,3988,17235
Rep73309,C22131,PR6446,30350,359390
Rep73310,C22131,PR6462,5233,4155
Rep73311,C22131,PR6316,836,93515
Rep73312,C22131,PR6389,322,9440
Rep73313,C22131,PR6253,113,1520
Rep73314,C22131,PR6226,5191,19835
Rep73315,C22131,PR6567,13191,42040
Rep73316,C22131,PR6368,145,3860
Rep73317,C22131,PR6576,45796,141090
Rep73318,C22131,PR6248,5150,66985
Rep73319,C22131,PR6565,2099,16460
Rep73320,C22131,PR6577,116,1070
Rep73321,C22131,PR6331,192,1905
Rep73322,C22131,PR6446,933,11350
Rep73323,C22131,PR6446,3988,48225
Rep73324,C22131,PR6389,193,4150
Rep73325,C22131,PR6565,3525,23150
Rep73326,C22131,PR6248,5100,68965
Rep73327,C22131,PR6446,766,9280
Rep73328,C22131,PR6249,124,1435
Rep73329,C22131,PR6253,442,1475
Rep73330,C22131,PR6446,933,11350
Rep73331,C22131,PR6248,6125,83395
Rep73332,C22131,PR6248,1350,13640
Rep73333,C22131,PR6253,147,1725
Rep73334,C22131,PR6240,1507,20165
Rep73335,C22131,PR6239,140,3170
Rep73336,C22131,PR6282,216,6265
Rep73337,C22131,PR6226,5191,19835
Rep73338,C22131,PR6389,162,5030
Rep73339,C22131,PR6253,113,1520
Rep73340,C22131,PR6229,583,2830
Rep73341,C22131,PR6248,1358,14285
Rep73342,C22131,PR6382,192,8320
Rep73343,C22131,PR6248,4686,42165
Rep73344,C22131,PR6253,231,3315
Rep73345,C22131,PR6565,821,5005
Rep73346,C22131,PR6568,32941,100460
Rep73347,C22131,PR6567,19566,60020
Rep73348,C22131,PR6368,145,3860
Rep73349,C22131,PR6565,3557,22670
Rep73350,C22131,PR6565,2945,16520
Rep73351,C22131,PR6177,387,2655
Rep73352,C22131,PR6389,729,16170
Rep73353,C22131,PR6576,44377,137190
Rep73354,C22131,PR6253,808,22040
Rep73355,C22131,PR6588,122,1060
Rep73356,C22131,PR6221,425,5975
Rep73357,C22131,PR6316,111,3100
Rep73358,C22131,PR6379,131,2980
Rep73359,C22131,PR6368,134,3450
Rep73360,C22131,PR6382,215,8405
Rep73361,C22131,PR6423,2670,10555
Rep73362,C22131,PR6223,508,3645
Rep73363,C22131,PR6282,216,6265
Rep73364,C22131,PR6221,430,4005
Rep73365,C22131,PR6226,1186,4490
Rep73366,C22131,PR6389,104,1195
Rep73367,C22131,PR6565,26532,153295
Rep73368,C22131,PR6253,131,2850
Rep73369,C22131,PR6248,3579,27460
Rep73370,C22131,PR6368,130,2660
Rep73371,C22131,PR6221,1041,8390
Rep73372,C22131,PR6446,2461,30325
Rep73373,C22131,PR6379,110,1690
Rep73374,C22131,PR6583,343,2070
Rep73375,C22131,PR6382,198,9145
Rep73376,C22131,PR6239,120,1310
Rep73377,C22131,PR6221,807,8805
Rep73378,C22131,PR6446,30350,359390
Rep73379,C22131,PR6368,102,1195
Rep73380,C22131,PR6394,724,7210
Rep73381,C22131,PR6239,205,2865
Rep73382,C22131,PR6226,110,1045
Rep73383,C22131,PR6382,182,6015
Rep73384,C22131,PR6229,944,5045
Rep73385,C22131,PR6248,7572,36055
Rep73386,C22131,PR6446,2044,25150
Rep73387,C22131,PR6472,1091,4980
Rep73388,C22131,PR6435,866,17080
Rep73389,C22131,PR6238,145,2225
Rep73390,C22131,PR6223,1837,13625
Rep73391,C22131,PR6229,944,5045
Rep73392,C22131,PR6253,120,3800
Rep73393,C22131,PR6423,3508,13965
Rep73394,C22131,PR6331,282,2270
Rep73395,C22131,PR6248,3738,18415
Rep73396,C22131,PR6435,1863,19690
Rep73397,C22131,PR6579,190,1745
Rep73398,C22131,PR6399,120,2940
Rep73399,C22131,PR6229,283,1540
Rep73400,C22131,PR6226,1186,4490
Rep73401,C22131,PR6379,131,2980
Rep73402,C22131,PR6565,5409,14435
Rep73403,C22131,PR6241,353,1615
Rep73404,C22131,PR6583,1026,6555
Rep73405,C22131,PR6435,2397,31040
Rep73406,C22131,PR6568,27762,86065
Rep73407,C22131,PR6565,5650,14830
Rep73408,C22131,PR6571,7951,37150
Rep73409,C22131,PR6394,724,7210
Rep73410,C22131,PR6565,1228,10150
Rep73411,C22131,PR6382,341,18165
Rep73412,C22131,PR6588,166,1145
Rep73413,C22131,PR6389,193,4150
Rep73414,C22131,PR6588,116,1080
Rep73415,C22131,PR6446,655,7900
Rep73416,C22131,PR6331,157,1565
Rep73417,C22131,PR6565,1228,10150
Rep73418,C22131,PR6229,303,1730
Rep73419,C22131,PR6368,109,1705
Rep73420,C22131,PR6382,121,2090
Rep73421,C22131,PR6248,377,1700
Rep73422,C22131,PR6435,2397,31040
Rep73423,C22131,PR6229,583,2830
Rep73424,C22131,PR6331,153,1515
Rep73425,C22131,PR6389,187,6060
Rep73426,C22131,PR6241,1106,102030
Rep73427,C22131,PR6446,516,6175
Rep73428,C22131,PR6392,121,2095
Rep73429,C22131,PR6368,111,1835
Rep73430,C22131,PR6239,205,2865
Rep73431,C22131,PR6423,2670,10555
Rep73432,C22131,PR6388,105,1265
Rep73433,C22131,PR6240,1354,19275
Rep73434,C22131,PR6244,145,11950
Rep73435,C22131,PR6565,24946,144965
Rep73436,C22131,PR6248,5100,68965
Rep73437,C22131,PR6379,131,2980
Rep73438,C22131,PR6565,5668,14875
Rep73439,C22131,PR6472,1091,4980
Rep73440,C22131,PR6239,2247,39700
Rep73441,C22131,PR6389,187,6060
Rep73442,C22131,PR6223,623,14020
Rep73443,C22131,PR6240,1507,20165
Rep73444,C22131,PR6588,166,1145
Rep73445,C22131,PR6248,2475,29465
Rep73446,C22131,PR6435,3163,55320
Rep73447,C22131,PR6435,359,6075
Rep73448,C22131,PR6240,1455,21905
Rep73449,C22131,PR6583,1026,6555
Rep73450,C22131,PR6223,3085,20130
Rep73451,C22131,PR6588,158,1870
Rep73452,C22131,PR6472,1091,4980
Rep73453,C22131,PR6381,196,4730
Rep73454,C22131,PR6382,452,16725
Rep73455,C22131,PR6565,50327,283435
Rep73456,C22131,PR6331,163,1635
Rep73457,C22131,PR6240,2153,26430
Rep73458,C22131,PR6248,2475,29465
Rep73459,C22131,PR6382,211,8135
Rep73460,C22131,PR6392,121,2095
Rep73461,C22131,PR6435,359,6075
Rep73462,C22131,PR6382,213,10580
Rep73463,C22131,PR6368,111,1835
Rep73464,C22131,PR6368,134,3450
Rep73465,C22131,PR6229,347,2350
Rep73466,C22131,PR6565,3525,23150
Rep73467,C22131,PR6240,1696,24425
Rep73468,C22131,PR6241,101,1040
Rep73469,C22131,PR6588,122,1060
Rep73470,C22131,PR6331,163,1635
Rep73471,C22131,PR6435,2197,26700
Rep73472,C22131,PR6583,1335,7765
Rep73473,C22131,PR6389,322,9440
Rep73474,C22131,PR6241,353,1615
Rep73475,C22131,PR6226,5191,19835
Rep73476,C22131,PR6229,236,1600
Rep73477,C22131,PR6588,116,1080
Rep73478,C22131,PR6382,275,10550
Rep73479,C22131,PR6227,2167,7105
Rep73480,C22131,PR6579,107,1060
Rep73481,C22131,PR6583,343,2070
Rep73482,C22131,PR6583,732,4505
Rep73483,C22131,PR6368,207,6965
Rep73484,C22131,PR6567,6044,21315
Rep73485,C22131,PR6331,102,1025
Rep73486,C22131,PR6316,111,3100
Rep73487,C22131,PR6382,249,12570
Rep73488,C22131,PR6382,192,8320
Rep73489,C22131,PR6382,106,1610
Rep73490,C22131,PR6241,121,1765
Rep73491,C22131,PR6241,101,1040
Rep73492,C22131,PR6583,732,4505
Rep73493,C22131,PR6331,176,1700
Rep73494,C22131,PR6588,158,1870
Rep73495,C22131,PR6244,145,11950
Rep73496,C22131,PR6579,136,1300
Rep73497,C22131,PR6239,120,1310
Rep73498,C22131,PR6446,30350,359390
Rep73499,C22131,PR6435,6284,100645
Rep73500,C22131,PR6435,866,17080
Rep73501,C21150,PR6176,272,1715
Rep73502,C21150,PR6529,292,1670
Rep73503,C21150,PR6253,100,1010
Rep73504,C21150,PR6596,146,1925
Rep73505,C21150,PR6176,275,1755
Rep73506,C21150,PR6596,194,2935
Rep73507,C21150,PR6596,183,2600
Rep73508,C21150,PR6176,450,2480
Rep73509,C21150,PR6529,636,2405
Rep73510,C21150,PR6529,602,2370
Rep73511,C21153,PR6189,1188,6705
Rep73512,C21153,PR6539,2021,7370
Rep73513,C21153,PR6539,989,3955
Rep73514,C21153,PR6179,10111,30970
Rep73515,C21153,PR6179,7181,21100
Rep73516,C21153,PR6179,6370,17575
Rep73517,C21153,PR6179,23563,62325
Rep73518,C21153,PR6179,24986,71185
Rep73519,C21153,PR6199,641,4245
Rep73520,C21153,PR6550,1538,4920
Rep73521,C21153,PR6189,1247,7025
Rep73522,C21153,PR6189,462,3275
Rep73523,C21153,PR6539,2021,7370
Rep73524,C21153,PR6539,101,7370
Rep73525,C21153,PR6179,6508,17550
Rep73526,C21153,PR6189,101,7025
Rep73527,C21153,PR6179,11257,31670
Rep73528,C21153,PR6189,1247,7025
Rep73529,C21153,PR6179,4583,11440
Rep73530,C21153,PR6179,6119,17190
Rep73531,C21153,PR6179,6119,17190
Rep73532,C21153,PR6179,23563,62325
Rep73533,C22088,PR6198,413,2960
Rep73534,C22088,PR6179,408,3370
Rep73535,C22088,PR6179,14770,45640
Rep73536,C22088,PR6550,2059,5970
Rep73537,C22088,PR6179,23285,61015
Rep73538,C22088,PR6179,1792,5235
Rep73539,C22088,PR6550,1039,3375
Rep73540,C21326,PR6253,252,2755
Rep73541,C21326,PR6253,559,7480
Rep73542,C21326,PR6253,611,6415
Rep73543,C21326,PR6181,1404,4315
Rep73544,C21326,PR6248,270,1820
Rep73545,C21326,PR6181,2397,6835
Rep73546,C21154,PR6595,124,1390
Rep73547,C21154,PR6229,171,1145
Rep73548,C21154,PR6182,743,8155
Rep73549,C21154,PR6229,141,1090
Rep73550,C21154,PR6229,226,1265
Rep73551,C21154,PR6182,591,6415
Rep73552,C21154,PR6579,398,1660
Rep73553,C21154,PR6182,588,6445
Rep73554,C21154,PR6229,154,1115
Rep73555,C21154,PR6579,444,1760
Rep73556,C21154,PR6182,927,10160
Rep73557,C21154,PR6595,133,1545
Rep73558,C21154,PR6596,320,2525
Rep73559,C21154,PR6579,1410,4480
Rep73560,C21154,PR6229,197,1210
Rep73561,C21154,PR6595,182,2055
Rep73562,C21154,PR6253,126,1275
Rep73563,C21154,PR6182,750,8130
Rep73564,C21154,PR6579,400,1415
Rep73565,C21154,PR6182,625,6795
Rep73566,C21154,PR6253,255,1495
Rep73567,C21154,PR6595,180,1985
Rep73568,C21154,PR6596,188,1625
Rep73569,C21154,PR6616,101,1010
Rep73570,C21154,PR6579,1528,4150
Rep73571,C21154,PR6596,291,2290
Rep73572,C21154,PR6595,113,1220
Rep73573,C21154,PR6595,148,1775
Rep73574,C21154,PR6579,942,2930
Rep73575,C21154,PR6229,140,1085
Rep73576,C21154,PR6596,309,2460
Rep73577,C21154,PR6596,254,2110
Rep73578,C21154,PR6253,146,1485
Rep73579,C21154,PR6229,177,1165
Rep73580,C21154,PR6582,183,1155
Rep73581,C21154,PR6616,108,1240
Rep73582,C21154,PR6596,152,1365
Rep73583,C21154,PR6579,836,2610
Rep73584,C21154,PR6595,124,1390
Rep73585,C21154,PR6182,221,2330
Rep73586,C21154,PR6596,207,1730
Rep73587,C21311,PR6253,960,8095
Rep73588,C21311,PR6399,193,3780
Rep73589,C21311,PR6683,231,8290
Rep73590,C21311,PR6679,429,15295
Rep73591,C21311,PR6399,133,4040
Rep73592,C21311,PR6674,306,6525
Rep73593,C21311,PR6596,134,2550
Rep73594,C21311,PR6596,140,3090
Rep73595,C21311,PR6662,500,21860
Rep73596,C21311,PR6679,274,11130
Rep73597,C21311,PR6596,131,2875
Rep73598,C21311,PR6253,950,7270
Rep73599,C21311,PR6674,5702,165090
Rep73600,C21311,PR6253,861,9015
Rep73601,C21311,PR6673,520,16150
Rep73602,C21311,PR6662,478,20455
Rep73603,C21311,PR6596,126,2890
Rep73604,C21311,PR6673,520,16150
Rep73605,C21311,PR6683,635,34460
Rep73606,C21311,PR6679,429,15295
Rep73607,C21311,PR6253,680,5980
Rep73608,C21311,PR6253,1210,8855
Rep73609,C21311,PR6679,1198,56875
Rep73610,C21311,PR6674,1420,40010
Rep73611,C21311,PR6253,1210,8855
Rep73612,C21311,PR6678,757,37240
Rep73613,C21311,PR6673,520,16150
Rep73614,C21311,PR6399,105,1410
Rep73615,C21311,PR6674,5702,165090
Rep73616,C21311,PR6399,213,6045
Rep73617,C21311,PR6679,142,2825
Rep73618,C21311,PR6674,5702,165090
Rep73619,C21311,PR6399,104,1560
Rep73620,C21311,PR6673,891,40480
Rep73621,C21311,PR6596,151,3470
Rep73622,C21311,PR6596,151,3470
Rep73623,C21311,PR6183,1787,4715
Rep73624,C21311,PR6679,154,3645
Rep73625,C21311,PR6596,401,1795
Rep73626,C21311,PR6679,2594,131575
Rep73627,C21311,PR6679,429,15295
Rep73628,C21311,PR6596,112,1930
Rep73629,C21311,PR6253,410,4075
Rep73630,C21311,PR6399,115,2545
Rep73631,C21311,PR6678,449,19350
Rep73632,C21311,PR6662,500,21860
Rep73633,C21311,PR6674,519,22735
Rep73634,C21311,PR6596,151,3470
Rep73635,C21311,PR6662,500,21860
Rep73636,C21311,PR6249,106,1425
Rep73637,C21311,PR6662,294,10475
Rep73638,C22010,PR6229,1866,7710
Rep73639,C22010,PR6253,207,3795
Rep73640,C22010,PR6189,3743,19450
Rep73641,C22010,PR6229,5211,38050
Rep73642,C22010,PR6253,130,1500
Rep73643,C22010,PR6229,1688,2900
Rep73644,C22010,PR6229,3577,7730
Rep73645,C22010,PR6229,3245,9125
Rep73646,C22212,PR6550,604,7840
Rep73647,C22212,PR6220,100,1080
Rep73648,C22212,PR6219,246,1980
Rep73649,C22212,PR6522,747,5895
Rep73650,C22212,PR6552,480,6130
Rep73651,C22212,PR6552,416,5275
Rep73652,C22212,PR6525,6559,6725
Rep73653,C22212,PR6522,248,2120
Rep73654,C22212,PR6529,443,3080
Rep73655,C22212,PR6192,453,2680
Rep73656,C22212,PR6550,604,7840
Rep73657,C22212,PR6552,456,5210
Rep73658,C22212,PR6552,622,7115
Rep73659,C22212,PR6550,215,2375
Rep73660,C22212,PR6534,1432,9145
Rep73661,C22212,PR6550,261,3520
Rep73662,C22212,PR6220,100,1080
Rep73663,C22212,PR6547,5571,27630
Rep73664,C22212,PR6190,694,9000
Rep73665,C22212,PR6550,380,4225
Rep73666,C22212,PR6589,110,1085
Rep73667,C22212,PR6552,648,8440
Rep73668,C22212,PR6537,7776,35615
Rep73669,C22212,PR6525,12293,11625
Rep73670,C22212,PR6547,5360,21260
Rep73671,C22212,PR6547,2707,17895
Rep73672,C22212,PR6550,215,2375
Rep73673,C22212,PR6199,188,1635
Rep73674,C22212,PR6190,162,4410
Rep73675,C22212,PR6534,1177,6990
Rep73676,C22212,PR6523,587,3220
Rep73677,C22212,PR6523,1083,5435
Rep73678,C22212,PR6594,107,1105
Rep73679,C22212,PR6219,220,2065
Rep73680,C22212,PR6550,224,2440
Rep73681,C22212,PR6589,106,1035
Rep73682,C22212,PR6534,937,6230
Rep73683,C22212,PR6219,156,1595
Rep73684,C22212,PR6529,478,3415
Rep73685,C22212,PR6192,118,1185
Rep73686,C22212,PR6522,166,1520
Rep73687,C22212,PR6537,1432,4985
Rep73688,C22212,PR6547,2488,12055
Rep73689,C22212,PR6547,1772,11110
Rep73690,C22212,PR6192,206,1795
Rep73691,C22212,PR6526,145,1265
Rep73692,C22212,PR6490,210,1390
Rep73693,C22212,PR6525,12972,12375
Rep73694,C22212,PR6547,7458,31740
Rep73695,C22212,PR6547,4126,21775
Rep73696,C22212,PR6523,819,4330
Rep73697,C22212,PR6589,126,1120
Rep73698,C22212,PR6523,1083,5435
Rep73699,C22212,PR6526,145,1280
Rep73700,C22212,PR6550,131,1340
Rep73701,C22212,PR6492,116,1050
Rep73702,C22212,PR6529,598,4025
Rep73703,C22212,PR6220,131,1315
Rep73704,C22212,PR6529,598,4025
Rep73705,C22212,PR6534,683,6535
Rep73706,C22212,PR6552,355,3120
Rep73707,C22212,PR6552,591,6430
Rep73708,C22212,PR6529,362,2520
Rep73709,C22212,PR6547,7458,31740
Rep73710,C22212,PR6550,342,4770
Rep73711,C22212,PR6219,223,2180
Rep73712,C22212,PR6219,150,1400
Rep73713,C22212,PR6519,5602,5930
Rep73714,C22212,PR6190,322,3990
Rep73715,C22212,PR6534,684,4750
Rep73716,C22212,PR6547,233,2070
Rep73717,C22212,PR6550,333,3560
Rep73718,C22212,PR6550,271,2945
Rep73719,C22212,PR6207,533,4410
Rep73720,C22212,PR6219,124,1195
Rep73721,C22212,PR6190,253,5090
Rep73722,C22212,PR6594,103,1075
Rep73723,C22212,PR6550,255,2820
Rep73724,C22212,PR6529,372,2540
Rep73725,C22212,PR6537,905,3995
Rep73726,C22212,PR6219,223,2180
Rep73727,C22212,PR6552,1443,14260
Rep73728,C22212,PR6522,120,1215
Rep73729,C22212,PR6552,1681,14380
Rep73730,C22212,PR6207,190,1695
Rep73731,C22212,PR6550,1088,6420
Rep73732,C22212,PR6552,1443,14260
Rep73733,C22212,PR6519,2911,3555
Rep73734,C22212,PR6536,3158,19105
Rep73735,C22212,PR6219,156,1595
Rep73736,C22212,PR6219,271,2440
Rep73737,C22212,PR6219,130,3010
Rep73738,C22212,PR6552,145,1585
Rep73739,C22212,PR6192,436,3205
Rep73740,C22212,PR6190,252,6065
Rep73741,C22212,PR6547,424,3155
Rep73742,C22212,PR6207,419,3450
Rep73743,C22212,PR6219,122,1185
Rep73744,C22212,PR6490,215,1375
Rep73745,C22212,PR6492,133,1100
Rep73746,C22212,PR6550,380,4400
Rep73747,C22212,PR6552,416,5280
Rep73748,C22212,PR6529,342,2520
Rep73749,C22212,PR6190,322,3990
Rep73750,C22212,PR6525,10295,9620
Rep73751,C22212,PR6547,6768,28470
Rep73752,C22212,PR6529,382,2600
Rep73753,C22212,PR6552,622,7105
Rep73754,C22212,PR6522,154,1410
Rep73755,C22212,PR6219,311,2365
Rep73756,C22212,PR6522,301,4190
Rep73757,C22212,PR6525,6930,6890
Rep73758,C22212,PR6219,130,3010
Rep73759,C22212,PR6522,154,1410
Rep73760,C22212,PR6536,2308,9100
Rep73761,C22212,PR6190,102,1105
Rep73762,C22212,PR6525,758,1895
Rep73763,C21230,PR6578,460,2105
Rep73764,C21230,PR6633,1013,3175
Rep73765,C21230,PR6595,101,1090
Rep73766,C21230,PR6633,321,1360
Rep73767,C21230,PR6321,146,1385
Rep73768,C21230,PR6633,1442,3155
Rep73769,C21230,PR6321,220,1420
Rep73770,C21230,PR6633,1025,3200
Rep73771,C21230,PR6616,632,3460
Rep73772,C21230,PR6228,165,1500
Rep73773,C21230,PR6321,263,2350
Rep73774,C21230,PR6616,917,5920
Rep73775,C21230,PR6321,344,2310
Rep73776,C21230,PR6595,105,1315
Rep73777,C21230,PR6321,355,3090
Rep73778,C21230,PR6578,460,2105
Rep73779,C21230,PR6228,227,1745
Rep73780,C21230,PR6595,102,1165
Rep73781,C21230,PR6321,216,3985
Rep73782,C21230,PR6633,1013,3175
Rep73783,C21230,PR6616,917,5920
Rep73784,C21230,PR6228,187,1480
Rep73785,C21230,PR6321,172,2700
Rep73786,C21230,PR6192,116,1145
Rep73787,C21230,PR6633,554,1955
Rep73788,C21230,PR6595,101,1110
Rep73789,C21230,PR6578,500,2230
Rep73790,C21230,PR6616,869,3470
Rep73791,C21230,PR6321,216,4050
Rep73792,C21230,PR6595,102,1165
Rep73793,C21230,PR6633,611,2215
Rep73794,C21230,PR6228,247,1855
Rep73795,C21230,PR6321,251,1815
Rep73796,C21230,PR6228,279,1980
Rep73797,C21230,PR6228,133,1180
Rep73798,C21230,PR6193,108,1070
Rep73799,C21230,PR6595,106,1430
Rep73800,C21230,PR6228,169,1520
Rep73801,C21230,PR6616,452,2235
Rep73802,C21230,PR6633,1013,3175
Rep73803,C21230,PR6321,216,4050
Rep73804,C21230,PR6595,103,1255
Rep73805,C21230,PR6321,216,4050
Rep73806,C21230,PR6228,165,1500
Rep73807,C21230,PR6616,1511,5920
Rep73808,C21230,PR6595,101,1115
Rep73809,C21230,PR6616,461,2235
Rep73810,C21230,PR6595,104,1230
Rep73811,C21230,PR6321,191,1760
Rep73812,C21230,PR6633,1131,2780
Rep73813,C21230,PR6228,165,1500
Rep73814,C21230,PR6321,362,1795
Rep73815,C21230,PR6595,102,1165
Rep73816,C21230,PR6275,369,2225
